,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,web-scraper-order,web-scraper-start-url,img,title,date,location,created_in,year,id,hm,entropy,month_parsed,year_parsed,parsed_date,avg_brightness,time_js
174,174,174,174,174,1591721298-8434,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Boulevard_de_Clichy_-_s0094V1962_-_Van_Gogh_Museum.jpg/1024px-Boulevard_de_Clichy_-_s0094V1962_-_Van_Gogh_Museum.jpg,Boulevard de Clichy,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8434,2.1059313669556734,20.794778466097533,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",170.99026892320165,[-2619216000000.0]
175,175,175,175,175,1591721298-8350,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Van_Gogh_-_Der_14._Juli_in_Paris.jpeg/1024px-Van_Gogh_-_Der_14._Juli_in_Paris.jpeg,The Fourteenth of July Celebration in Paris,1886,"Villa Flora, Winterthur",Paris,[1886],1591721298-8350,5.176648721745639,20.816781630016788,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",106.68696827168367,[-2650752000000.0]
176,176,176,176,176,1591721298-8870,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Roses_-_Vincent_van_Gogh.JPG/1024px-Roses_-_Vincent_van_Gogh.JPG,Still Life: Vase with Pink Roses,May 1890,"National Gallery of Art, Washington D.C.",Saint-Rémy,[1890],1591721298-8870,9.95330471550252,20.86673627077914,['May'],[1890],"[datetime.datetime(1890, 5, 1, 0, 0)]",186.00442764526818,[-2514153600000.0]
177,177,177,177,177,1591721298-8396,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Vincent_van_Gogh_-_Vase_with_Chinese_asters_and_gladioli_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Vase_with_Chinese_asters_and_gladioli_-_Google_Art_Project.jpg,Vase with Asters and Phlox,1886,"Van Gogh Museum, Amsterdam",Paris,[1886],1591721298-8396,3.3264457057374974,20.867160020728605,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",96.34220210548021,[-2650752000000.0]
178,178,178,178,178,1591721298-8769,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Vincent_van_Gogh_-_Wheatfield_with_a_reaper_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Wheatfield_with_a_reaper_-_Google_Art_Project.jpg,Wheat Fields with Reaper at Sunrise,September 1889,"Van Gogh Museum, Amsterdam",Saint-Rémy,[1889],1591721298-8769,1.7317835075724808,20.8518769930455,['September'],[1889],"[datetime.datetime(1889, 9, 1, 0, 0)]",181.31100260416667,[-2535062400000.0]
179,179,179,179,179,1591721298-9134,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Gogh_-_jh_0174.jpg/1024px-Gogh_-_jh_0174.jpg,Beach and Sea,10-12 August 1882,"Van Gogh Museum, Amsterdam",The Hague,[1882],1591721298-9134,13.990724433361356,20.10149992920108,['August'],[1882],"[datetime.datetime(1882, 8, 1, 0, 0)]",187.9775146484375,[-2758665600000.0]
180,180,180,180,180,1591721298-8610,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Van_Gogh_-_Der_Zuave%2C_sitzend.jpeg/1024px-Van_Gogh_-_Der_Zuave%2C_sitzend.jpeg,The Seated Zouave,June 1888,Private collection,Arles,[1888],1591721298-8610,3.3006668129239807,20.836596557594312,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",143.81383345302075,[-2574547200000.0]
181,181,181,181,181,1591721298-9198,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Gogh_-_jh_1463.jpg/1024px-Gogh_-_jh_1463.jpg,Street in Saintes-Maries,6-11 June 1888,"Morgan Library & Museum, New York",Arles,[1888],1591721298-9198,27.456865614256174,20.753017699700226,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",184.12258367868876,[-2574547200000.0]
182,182,182,182,182,1591721298-8418,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Van_Gogh_-_Bildnis_eines_Mannes_mit_Schnurrbart.jpeg/1024px-Van_Gogh_-_Bildnis_eines_Mannes_mit_Schnurrbart.jpeg,Portrait of a Man with a Moustache,1887,Unknown,Paris,[1887],1591721298-8418,3.591563463809232,20.8074684650573,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",86.42228582503495,[-2619216000000.0]
183,183,183,183,183,1591721298-8344,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Vista_de_Par%C3%ADs_desde_Montmartre%2C_por_Vincent_van_Gogh.jpg/1024px-Vista_de_Par%C3%ADs_desde_Montmartre%2C_por_Vincent_van_Gogh.jpg,View of Paris from Montmartre,1886,Kunstmuseum Basel,Paris,[1886],1591721298-8344,2.9347127691455204,20.862118137263614,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",173.86174423889545,[-2650752000000.0]
184,184,184,184,184,1591721298-8668,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Van_Gogh_-_Der_S%C3%A4mann3.jpeg/1024px-Van_Gogh_-_Der_S%C3%A4mann3.jpeg,The Sower,October 1888,"Villa Flora, Winterthur",Arles,[1888],1591721298-8668,4.647303823423114,20.87208133358289,['October'],[1888],"[datetime.datetime(1888, 10, 1, 0, 0)]",175.58736847808953,[-2564006400000.0]
185,185,185,185,185,1591721298-8385,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Glas_met_gele_rozen_-_s0178V1962_-_Van_Gogh_Museum.jpg/1024px-Glas_met_gele_rozen_-_s0178V1962_-_Van_Gogh_Museum.jpg,Glass with Roses,1886,"Van Gogh Museum, Amsterdam",Paris,[1886],1591721298-8385,2.3182597113662045,20.783824137402558,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",57.742667812268174,[-2650752000000.0]
186,186,186,186,186,1591721298-8725,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Van_Gogh_-_Grasb%C3%BCschel.jpeg/1024px-Van_Gogh_-_Grasb%C3%BCschel.jpeg,Clumps of Grass,April 1889,"Pola Museum of Art, Hakone",Arles,[1889],1591721298-8725,4.833316699730406,20.871337680698765,['April'],[1889],"[datetime.datetime(1889, 4, 1, 0, 0)]",125.98961722036015,[-2548281600000.0]
187,187,187,187,187,1591721298-8196,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Van_Gogh_-_B%C3%A4uerin_beim_Kartoffelsch%C3%A4len.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin_beim_Kartoffelsch%C3%A4len.jpeg,Peasant Woman Peeling Potatoes,February 1885,Private collection,Nuenen,[1885],1591721298-8196,5.5499819242380894,20.855222414053,['February'],[1885],"[datetime.datetime(1885, 2, 1, 0, 0)]",97.45102371672137,[-2679609600000.0]
188,188,188,188,188,1591721298-9215,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Gogh_-_jh_1619.jpg/1024px-Gogh_-_jh_1619.jpg,Sower and Trunk of an Old Yew Tree,28 October 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-9215,12.308025811499492,20.74408339219212,['October'],[1888],"[datetime.datetime(1888, 10, 1, 0, 0)]",210.48980147281293,[-2564006400000.0]
189,189,189,189,189,1591721298-8105,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Vincent_van_Gogh_-_Sloot_en_kleine_brug.jpg/1024px-Vincent_van_Gogh_-_Sloot_en_kleine_brug.jpg,Footbridge across a Ditch,August 1883,Private collection,The Hague,[1883],1591721298-8105,1.141617945854963,20.86145010766516,['August'],[1883],"[datetime.datetime(1883, 8, 1, 0, 0)]",70.0229101705796,[-2727129600000.0]
190,190,190,190,190,1591721298-9128,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Old_Woman_Seen_from_Behind_jh_110.jpg/1024px-Old_Woman_Seen_from_Behind_jh_110.jpg,Old Woman Seen from Behind,3 March 1882,"Van Gogh Museum, Amsterdam",The Hague,[1882],1591721298-9128,9.28958953127041,19.598654237620302,['March'],[1882],"[datetime.datetime(1882, 3, 1, 0, 0)]",206.43822517017327,[-2771884800000.0]
191,191,191,191,191,1591721298-8140,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Van_Gogh_-_Bauern_beim_Kartoffelsetzen.jpeg/1024px-Van_Gogh_-_Bauern_beim_Kartoffelsetzen.jpeg,Farmers Planting Potatoes,August-September 1884,"Kröller-Müller Museum, Otterlo",Nuenen,[1884],1591721298-8140,2.954375697028321,20.824323223844658,"['August', 'September']",[1884],"[datetime.datetime(1884, 8, 1, 0, 0), datetime.datetime(1884, 9, 1, 0, 0)]",147.51850798233696,"[-2695507200000.0, -2692828800000.0]"
192,192,192,192,192,1591721298-8450,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Karaf_en_schotel_met_citrusvruchten_-_s0020V1962_-_Van_Gogh_Museum.jpg/1024px-Karaf_en_schotel_met_citrusvruchten_-_s0020V1962_-_Van_Gogh_Museum.jpg,Still Life with Carafe and Lemons on a Plate,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8450,4.1069023054701645,20.865912603487672,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",144.13227940442937,[-2619216000000.0]
193,193,193,193,193,1591721298-8751,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Vincent_van_Gogh_-_Field_with_Poppies_%28June_1889%29.jpg/1024px-Vincent_van_Gogh_-_Field_with_Poppies_%28June_1889%29.jpg,Field with Poppies,June 1889,Kunsthalle Bremen,Saint-Rémy,[1889],1591721298-8751,6.3728878780269325,20.862452757549654,['June'],[1889],"[datetime.datetime(1889, 6, 1, 0, 0)]",96.42233427444307,[-2543011200000.0]
194,194,194,194,194,1591721298-8681,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Van_Gogh_-_Selbstbildnis34.jpeg/1024px-Van_Gogh_-_Selbstbildnis34.jpeg,Self Portrait,November-December 1888,"Metropolitan Museum of Art, New York",Arles,[1888],1591721298-8681,2.7602218372275305,20.86725816540005,"['November', 'December']",[1888],"[datetime.datetime(1888, 11, 1, 0, 0), datetime.datetime(1888, 12, 1, 0, 0)]",168.9096759082825,"[-2561328000000.0, -2558736000000.0]"
195,195,195,195,195,1591721298-8724,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Tuin_met_vlinders_-_s0110V1962_-_Van_Gogh_Museum.jpg/1024px-Tuin_met_vlinders_-_s0110V1962_-_Van_Gogh_Museum.jpg,Two White Butterflies,April 1889,"Van Gogh Museum, Amsterdam",Arles,[1889],1591721298-8724,1.821294821465408,20.868783841735446,['April'],[1889],"[datetime.datetime(1889, 4, 1, 0, 0)]",106.83168475351754,[-2548281600000.0]
196,196,196,196,196,1591721298-8117,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Van_Gogh_-_Torfboot_mit_zwei_Figuren.jpeg/1024px-Van_Gogh_-_Torfboot_mit_zwei_Figuren.jpeg,Peat Boat with Two Figures,October 1883,"Drents Museum, Assen",Drenthe,[1883],1591721298-8117,2.746522619587685,20.84021508753612,['October'],[1883],"[datetime.datetime(1883, 10, 1, 0, 0)]",110.23761100494605,[-2721859200000.0]
197,197,197,197,197,1591721298-8392,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Van_Gogh_-_Schale_mit_Chrysanthemen.jpeg/1024px-Van_Gogh_-_Schale_mit_Chrysanthemen.jpeg,Bowl with Chrysanthemums,1886,Private collection,Paris,[1886],1591721298-8392,9.861840744152953,20.82955205903636,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",103.80400943396226,[-2650752000000.0]
198,198,198,198,198,1591721298-9121,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Scheveningen_Woman_Knitting_jh87.jpg/1024px-Scheveningen_Woman_Knitting_jh87.jpg,Scheveningen Woman Knitting,December 1881,"Van Gogh Museum, Amsterdam",Etten,[1881],1591721298-9121,7.115484219792067,20.653524223556094,['December'],[1881],"[datetime.datetime(1881, 12, 1, 0, 0)]",155.75963693641754,[-2779660800000.0]
199,199,199,199,199,1591721298-8592,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Van_Gogh_-_Blick_auf_Saites-Maries1.jpeg/1024px-Van_Gogh_-_Blick_auf_Saites-Maries1.jpeg,View of Saintes-Maries,June 1888,"Kröller-Müller Museum, Otterlo",Arles,[1888],1591721298-8592,5.422802181544633,20.86890154763315,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",136.02062131128935,[-2574547200000.0]
200,200,200,200,200,1591721298-9167,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Gardener_with_a_Wheelbarrow_JH_440.jpg/1024px-Gardener_with_a_Wheelbarrow_JH_440.jpg,Gardener with a Wheelbarrow,January 1884,"Van Gogh Museum, Amsterdam",Nuenen,[1884],1591721298-9167,24.860998249242684,20.4820214455248,['January'],[1884],"[datetime.datetime(1884, 1, 1, 0, 0)]",169.89961613640833,[-2713910400000.0]
201,201,201,201,201,1591721298-8609,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Van_Gogh_-_Der_Zuave_%28Halbfigur%29.jpeg/1024px-Van_Gogh_-_Der_Zuave_%28Halbfigur%29.jpeg,The Zouave (Half Length),June 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-8609,6.795426038371062,20.805465804387072,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",120.64032747058006,[-2574547200000.0]
202,202,202,202,202,1591721298-8824,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Vincent_van_Gogh_-_The_Road_Menders_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_The_Road_Menders_-_Google_Art_Project.jpg,The Road Menders,November 1889,"The Phillips Collection, Washington D.C.",Saint-Rémy,[1889],1591721298-8824,16.27263685169413,20.855227435774374,['November'],[1889],"[datetime.datetime(1889, 11, 1, 0, 0)]",154.1834992053462,[-2529792000000.0]
203,203,203,203,203,1591721298-8597,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg/1024px-Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg,Three White Cottages in Saintes-Maries,June 1888,Kunsthaus Zürich,Arles,[1888],1591721298-8597,7.62345312047027,20.85935099215272,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",146.5440483608129,[-2574547200000.0]
204,204,204,204,204,1591721298-9044,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Gogh_-_f_1110.jpg/1024px-Gogh_-_f_1110.jpg,Imterior with a Weaver Facing Right,December 1883,"Kröller-Müller Museum, Otterlo",Nuenen,[1883],1591721298-9044,5.174026414369995,20.12245755656661,['December'],[1883],"[datetime.datetime(1883, 12, 1, 0, 0)]",100.96050375080232,[-2716588800000.0]
205,205,205,205,205,1591721298-8250,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg,Peasant Woman by the Fireplace,June 1885,"Musée d'Orsay, Paris",Nuenen,[1885],1591721298-8250,1.801413249014455,20.77780091797471,['June'],[1885],"[datetime.datetime(1885, 6, 1, 0, 0)]",91.14979486880095,[-2669241600000.0]
206,206,206,206,206,1591721298-8384,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg/1024px-Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg,Coleus Plant in a Flowerpot,1886,"Van Gogh Museum, Amsterdam",Paris,[1886],1591721298-8384,2.2671479420518392,20.82439581679712,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",105.64776057545731,[-2650752000000.0]
207,207,207,207,207,1591721298-8237,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/EveningLandscape.jpg/1024px-EveningLandscape.jpg,Evening Landscape,April 1885,"Thyssen-Bornemisza Museum, Madrid",Nuenen,[1885],1591721298-8237,5.670061510515605,20.864811898006167,['April'],[1885],"[datetime.datetime(1885, 4, 1, 0, 0)]",119.72787572867473,[-2674512000000.0]
208,208,208,208,208,1591721298-8787,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg/1024px-Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg,Wheat Field Behind Saint-Paul Hospital with a Reaper,September 1889,"Museum Folkwang, Essen",Saint-Rémy,[1889],1591721298-8787,5.3199369021729135,20.866930610853228,['September'],[1889],"[datetime.datetime(1889, 9, 1, 0, 0)]",205.05978939812053,[-2535062400000.0]
209,209,209,209,209,1591721298-8816,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg/1024px-Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg,Study of Pine Trees,November 1889,"Kröller-Müller Museum, Otterlo",Saint-Rémy,[1889],1591721298-8816,5.511963729283735,20.867239299853868,['November'],[1889],"[datetime.datetime(1889, 11, 1, 0, 0)]",131.1898503169062,[-2529792000000.0]
210,210,210,210,210,1591721298-8470,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg/1024px-Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg,Outskirts of Paris: Road with Peasant Shouldering a Spade,1887,"Courtauld Institute of Art, London",Paris,[1887],1591721298-8470,5.091891804503407,20.85901038738624,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",180.19287770206768,[-2619216000000.0]
211,211,211,211,211,1591721298-9106,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Van_Gogh_-_In_the_Orchard_-_1883.jpg/1024px-Van_Gogh_-_In_the_Orchard_-_1883.jpg,Gardener near a Gnarled Apple Tree,July 1883,"Five known impressions
Van Gogh Museum, Amsterdam
Bibliothèque nationale de France, Paris
British Museum, London
Staatsgalerie Stuttgart
Private collection",The Hague,[1883],1591721298-9106,9.785451983696502,20.67904774055752,['July'],[1883],"[datetime.datetime(1883, 7, 1, 0, 0)]",190.80303771092727,[-2729808000000.0]
212,212,212,212,212,1591721298-8442,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg/1024px-Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg,Flowerpot with Chives,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8442,2.8766251414554884,20.86049074444152,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",137.45562267177152,[-2619216000000.0]
213,213,213,213,213,1591721298-8798,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg/1024px-Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg,Les Peiroulets Ravine,October 1889,"Van Gogh Museum, Amsterdam",Saint-Rémy,[1889],1591721298-8798,4.545897684284494,20.847432860934287,['October'],[1889],"[datetime.datetime(1889, 10, 1, 0, 0)]",117.68881032436708,[-2532470400000.0]
214,214,214,214,214,1591721298-8797,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg/1024px-Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg,Trees in the Garden of Saint-Paul Hospital,October 1889,Private collection,Saint-Rémy,[1889],1591721298-8797,9.600253638087922,20.87136687872505,['October'],[1889],"[datetime.datetime(1889, 10, 1, 0, 0)]",131.68207067785463,[-2532470400000.0]
215,215,215,215,215,1591721298-8099,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Van_Gogh_-_Fischersfrau_am_Strand.jpeg/1024px-Van_Gogh_-_Fischersfrau_am_Strand.jpeg,Fisherman's Wife on the Beach,August 1882,"Kröller-Müller Museum, Otterlo",The Hague,[1882],1591721298-8099,3.2645067739716955,20.858599459481024,['August'],[1882],"[datetime.datetime(1882, 8, 1, 0, 0)]",110.05977887484296,[-2758665600000.0]
